Link,Concelho,Freguesia,Price,Bedrooms,Area (m²),Condition,Bathrooms
https://www.imovirtual.com/en/anuncio/apartamento-t4-duplex-com-terraco-situado-em-marvila-ID16P8l.html#ec725dda2e,Lisboa,Marvila,1310000,T4,224.0,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/penthouse-t2-vista-panoramica-centro-historico-de-cascais-ID16P6A.html#ec725dda2e,Cascais,Estoril,1200000,T2,150.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-em-construcao-conclusao-prevista-durante-o-ano-de-2022-ID15waB.html#ec725dda2e,Odivelas,Caneças,325000,T3,105.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-na-urbanizacao-malvarosa-em-alverca-ID16P5R.html#ec725dda2e,Xira,de,422000,T3,138.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-amadora-venha-visitar-este-imovel-ID16P4O.html#ec725dda2e,Amadora,Venteira,179000,T3,70.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/vende-se-t2-em-benfica-ID16P1I.html#ec725dda2e,Lisboa,Benfica,335000,T3,69.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-1-remodelado-amadora-centro-venha-visitar-este-im-ID16OSr.html#ec725dda2e,Amadora,Venteira,159000,T1,35.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/penthouse-t2-terraco-amadora-venha-visitar-este-imovel-ID16OSi.html#ec725dda2e,Amadora,Água,179000,T2,75.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-damaia-de-cima-venha-visitar-este-imov-ID16OS9.html#ec725dda2e,Amadora,Livres,175000,T2,60.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-1-mina-dagua-amadora-venha-visitar-este-imovel-ID16OS4.html#ec725dda2e,Amadora,Água,149000,T1,55.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-renovado-em-fase-de-acabamento-venda-nova-ID16OMj.html#ec725dda2e,Amadora,Nova,170000,T2,62.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-com-varanda-santo-antonio-ID16OJ7.html#ec725dda2e,Lisboa,Misericórdia,398000,T2,53.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-de-7-assoalhadas-no-areeiro-em-predio-de-pres-ID16OEY.html#ec725dda2e,Lisboa,Areeiro,695000,T4,203.0,To recuperate,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-1-queluz-ID16Ozf.html#ec725dda2e,Sintra,Belas,350000,T3,247.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t2-renovado-com-varanda-localizado-junto-ao-ID16OuJ.html#ec725dda2e,Lisboa,Novas,420000,T2,67.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-conderedondo-ID16OmV.html#ec725dda2e,Lisboa,António,450000,T2,75.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-com-varanda-e-garagem-na-lapa-ID16lOr.html#ec725dda2e,Lisboa,Estrela,1400000,T4,185.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-novo-terraco-vista-rio-penha-de-franca-ID16Oc7.html#ec725dda2e,Lisboa,França,595000,T3,108.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-de-charme-t4-1-com-203-m2-de-areas-muito-amplas-ID16Ob3.html#ec725dda2e,Lisboa,Arroios,695000,T4,203.0,To recuperate,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-terraco-em-charneca-cascais-ID16NWa.html#ec725dda2e,Cascais,Estoril,280000,T2,78.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-para-venda-em-oeiras-ID16NRl.html#7e31fae201,Oeiras,Caxias,640000,T2,135.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-para-venda-em-benfica-ID16NPP.html#7e31fae201,Lisboa,Benfica,329900,T2,54.0,,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-em-alfama-com-vista-para-o-tejo-ID16NL0.html#7e31fae201,Lisboa,Maior,199500,T3,55.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t4-ericeira-1-km-a-casa-das-casas-ID16LFo.html#7e31fae201,Mafra,Ericeira,895000,T4,252.76,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-ericeira-a-casa-das-casas-ID14Sft.html#7e31fae201,Mafra,Ericeira,288000,T3,115.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-predio-novo-para-venda-no-cais-do-sodre-ID16af2.html#7e31fae201,Lisboa,Misericórdia,500000,T1,78.08,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-coz-equipada-bairro-madre-deus-ID16NqU.html#7e31fae201,Lisboa,Beato,224000,T2,71.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-ericeira-a-50-metros-do-mar-a-estrear-em-condominio-fechado-ID16Nk0.html#7e31fae201,Mafra,Ericeira,470000,T2,120.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-logradouro-em-campo-de-ourique-ID16N6f.html#7e31fae201,Lisboa,Ourique,590000,T2,70.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-luminoso-de-4-assoalhadas-com-arrecadacao-2-varandas-e-vi-ID16N5d.html#7e31fae201,Cascais,Parede,369000,T3,94.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-ericeira-1-km-a-casa-das-casas-ID16MTm.html#7e31fae201,Mafra,Ericeira,430000,T1,153.79,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-1-no-campo-pequeno-ID16MHW.html#7e31fae201,Lisboa,Novas,370000,T1,53.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-de-origem-em-moscavide-proximo-ao-metro-ID16My4.html#7e31fae201,Loures,Portela,245000,T2,86.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-estacionamento-praca-de-espanha-lisboa-ID15K5b.html#7e31fae201,Lisboa,Novas,420000,T1,56.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-no-centro-de-cascais-ID16w3M.html#7e31fae201,Cascais,Estoril,1050000,T3,141.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-quinta-do-mirante-queluz-belas-sintra-ID16LNf.html#7e31fae201,Sintra,Belas,130000,T2,77.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-em-sao-domingos-de-benfica-no-condominio-ID15iv0.html#7e31fae201,Lisboa,Benfica,311000,T1,48.3,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-com-estacionamento-e-vista-sobre-a-cidade-ID15BSH.html#7e31fae201,Lisboa,Misericórdia,1150000,T3,136.0,Renovated,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-duplex-com-2-suites-no-piso-superior-e-2-gran-ID16KMm.html#7e31fae201,Lisboa,António,840000,T2,87.3,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-benfica-remodelado-ID16KEB.html#7e31fae201,Lisboa,Benfica,329900,T2,55.8,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-duplex-na-ericeira-t1-1-em-zona-e-condomi-ID16HWL.html#7e31fae201,Mafra,Ericeira,430000,T1,120.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-box-equipado-terraco-elevador-arrecad-ID16Jtu.html#7e31fae201,Xira,de,345000,T3,220.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t2-remodelado-no-monte-estoril-ID16IUZ.html#7e31fae201,Cascais,Estoril,279000,T2,70.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t2-completamente-recuperado-no-centro-de-camp-ID16IHt.html#7e31fae201,Lisboa,Campolide,315000,T2,70.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-condominio-privado-com-piscina-no-campo-ID16IFX.html#7e31fae201,Lisboa,Novas,735000,T2,60.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-bobadela-bairro-dos-telefones-235-000-ID16ID6.html#7e31fae201,Loures,Bobadela,235000,T3,120.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-av-estados-unidos-da-america-ID16Ilz.html#7e31fae201,Lisboa,Alvalade,825000,T3,202.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-com-2-varandas-estacionamento-e-arrecadacao-ID16Ifu.html#7e31fae201,Lisboa,Benfica,535000,T3,92.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/fantastica-penthouse-t2-belem-restelo-ID14qO1.html#7e31fae201,Lisboa,Belém,329000,T2,89.0,Renovated,
https://www.imovirtual.com/en/anuncio/apartamento-t2-muito-espacoso-amplas-varandas-ID16HVL.html#7e31fae201,Odivelas,sale:,330000,T2,90.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-no-prestigiado-condominio-da-beloura-ID16HTe.html#7e31fae201,Sintra,Penaferrim),590000,T4,150.48,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-casas-do-lago-ID16HTd.html#7e31fae201,Amadora,Venteira,299000,T3,125.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-novo-com-varanda-casas-do-lago-ID16HSe.html#7e31fae201,Amadora,Venteira,247000,T2,93.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/excelente-apartamento-t3-nos-jardins-da-parede-2-suites-ID16HPS.html#7e31fae201,Cascais,Parede,650000,T3,136.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-4-assoalhadas-com-vista-de-mar-em-cascais-ID16HP0.html#7e31fae201,Cascais,Estoril,2600000,T3,293.0,New,
https://www.imovirtual.com/en/anuncio/magnifico-apartamento-t3-em-lisboa-ID16HCl.html#7e31fae201,Lisboa,Nações,1150000,T3,147.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/excelente-apartamento-t2-em-lisboa-ID16HCk.html#7e31fae201,Lisboa,Nações,705000,T2,97.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-ericeira-a-casa-das-casas-ID16HBs.html#7e31fae201,Mafra,Ericeira,239500,T2,100.5,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-renovado-terraco-box-2-car-forte-da-casa-ID16Hu7.html#7e31fae201,Xira,de,319000,T3,220.0,Renovated,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/reservado-t3-com-box-2-carros-e-2-varandas-colinas-do-ID16HfJ.html#7e31fae201,Odivelas,sale:,450000,T3,123.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-estacionamento-praca-de-espanha-lisboa-ID15JTA.html#7e31fae201,Lisboa,Novas,395000,T1,45.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-estacionamento-e-varanda-praca-de-esp-ID15JYs.html#7e31fae201,Lisboa,Novas,724500,T2,92.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-condominio-privado-com-piscina-e-parqu-IDTQ1t.html#7e31fae201,Lisboa,Olivais,578800,T2,160.25,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t4-duplex-com-jardim-no-principe-real-lisboa-ID16H2W.html#7e31fae201,Lisboa,Misericórdia,2700000,T4,352.05,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-com-jardim-para-venda-no-principe-r-ID16H2T.html#7e31fae201,Lisboa,Misericórdia,2350000,T3,284.05,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-novo-com-varanda-casas-do-lago-ID16GIy.html#7e31fae201,Amadora,Venteira,299000,T3,125.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-casas-do-lago-ID16GHu.html#7e31fae201,Amadora,Venteira,289000,T3,125.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-terraco-novo-casas-do-lago-ID16GGH.html#7e31fae201,Amadora,Venteira,247000,T2,85.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-terraco-novo-casas-do-lago-ID16GFY.html#7e31fae201,Amadora,Venteira,247000,T2,110.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/exclusivo-apartamento-t3-no-centro-de-mafra-ID16GEU.html#7e31fae201,Mafra,sale:,250000,T3,103.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-terraco-de-20m2-junto-a-universidade-europeia-ID16GE1.html#7e31fae201,Lisboa,Carnide,265000,T1,63.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-estacionamento-praca-de-espanha-lisboa-ID15K5s.html#7e31fae201,Lisboa,Novas,410000,T1,52.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t4-na-av-barbosa-do-bocage-em-lisboa-ID16k3A.html#7e31fae201,Lisboa,Novas,980000,T4,141.0,Used,
https://www.imovirtual.com/en/anuncio/t1-1-com-terraco-piscina-e-box-ID16FZZ.html#7e31fae201,Cascais,Alcabideche,300000,T1,75.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t5-na-avenida-almirante-reis-alameda-areeiro-ID16FZ8.html#7e31fae201,Lisboa,Arroios,695000,T5,180.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-parede-remodelado-com-arrecadacao-e-a-5-minutos-praia-da-carcavelos-ID16DuR.html#7e31fae201,Cascais,Parede,360000,T3,107.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-tapada-das-merces-com-arrecadacao-ID16FIm.html#7e31fae201,Sintra,Martins,125000,T2,72.0,To recuperate,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-arrecadacao-em-santo-antonio-dos-caval-ID16FHQ.html#7e31fae201,Loures,Frielas,100000,T1,31.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t3-1-em-alfama-ID16FFX.html#7e31fae201,Lisboa,Maior,750000,T3,106.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-ericeira-a-casa-das-casas-ID15ZeN.html#7e31fae201,Mafra,Ericeira,495000,T3,159.25,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/estrela-apartamento-t3-renovado-com-terraco-ID14ohH.html#7e31fae201,Lisboa,Estrela,595000,T3,155.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/alvalade-t3-com-suite-garagem-e-arrecadacao-ID16lTU.html#7e31fae201,Lisboa,Alvalade,830000,T3,130.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/4-assoalhadas-no-sobral-de-monte-agraco-junto-as-piscinas-ID16F2c.html#7e31fae201,Agraço,Monte,105000,T3,105.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-penthouse-em-lagoas-park-oeiras-ID16EGK.html#7e31fae201,Oeiras,Salvo,775000,T4,168.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t5-em-lagoas-park-oeiras-ID16EGn.html#7e31fae201,Oeiras,Salvo,815000,T5,228.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t3-penthouse-em-lagoas-park-oeiras-ID16EFS.html#7e31fae201,Oeiras,Salvo,880000,T3,174.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t5-em-lagoas-park-oeiras-ID16EFf.html#7e31fae201,Oeiras,Salvo,900000,T5,228.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t5-penthouse-em-lagoas-park-oeiras-ID16EDS.html#7e31fae201,Oeiras,Salvo,1150000,T5,228.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-paco-de-arcos-oeiras-ID16EDu.html#7e31fae201,Oeiras,Caxias,640000,T2,136.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-1-penthouse-em-queijas-oeiras-ID16EDe.html#7e31fae201,Oeiras,Queijas,830000,T3,200.0,New,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-centro-historico-de-lisboa-ID16Eul.html#7e31fae201,Lisboa,Maior,519000,T2,77.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-centro-historico-de-lisboa-ID16Eub.html#7e31fae201,Lisboa,Maior,519000,T2,79.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-no-centro-historico-de-lisboa-ID16Eu6.html#2a0fd17e1e,Lisboa,Maior,509000,T2,67.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-penthouse-t2-1-duplex-no-centro-historico-de-lisboa-ID16Eu4.html#2a0fd17e1e,Lisboa,Maior,950000,T2,106.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-penthouse-t2-1-duplex-no-centro-historico-de-lisboa-ID16EtV.html#2a0fd17e1e,Lisboa,Maior,980000,T2,112.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t3-marvila-ID16EmS.html#2a0fd17e1e,Lisboa,Marvila,320000,T3,98.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-t4-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16Eis.html#2a0fd17e1e,Amadora,Livres,500000,T4,200.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t4-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16EhN.html#2a0fd17e1e,Amadora,Livres,495000,T4,200.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16Eh6.html#2a0fd17e1e,Amadora,Livres,345000,T2,140.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t4-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16Eh7.html#2a0fd17e1e,Amadora,Livres,490000,T4,200.0,,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16Eef.html#2a0fd17e1e,Amadora,Livres,420000,T3,170.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-novo-com-garagem-e-arrecadacao-em-atalaia-na-amadora-ID16Ed5.html#2a0fd17e1e,Amadora,Livres,415000,T3,170.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-novo-com-terraco-de-80m2-garagem-e-arrecadacao-em-atal-ID16E9h.html#2a0fd17e1e,Amadora,Livres,310000,T2,112.0,,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t1-na-av-5-de-outubro-com-terraco-com-45-m2-virado-a-poente-ID16E3g.html#2a0fd17e1e,Lisboa,Novas,550000,T1,71.0,Under construction,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-remodelado-em-benfica-ID16DYT.html#2a0fd17e1e,Lisboa,Benfica,350000,T2,54.87,Renovated,
https://www.imovirtual.com/en/anuncio/t3-carnaxide-ID16DRw.html#2a0fd17e1e,Oeiras,Queijas,225000,T3,94.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-na-av-5-de-outubro-com-terraco-com-80-m2-virado-a-poente-ID16DFA.html#2a0fd17e1e,Lisboa,Novas,675000,T2,82.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-1-reabilitado-com-74-m2-de-area-bruta-priv-ID16DEG.html#2a0fd17e1e,Lisboa,França,340000,T1,74.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t1-com-vista-vista-sobre-o-rio-tejo-situado-ID16DEz.html#2a0fd17e1e,Lisboa,França,280000,T1,58.0,New,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-novo-com-terraco-na-urbanizacao-do-neudel-ID16ybq.html#2a0fd17e1e,Amadora,Livres,310000,T2,130.0,New,
https://www.imovirtual.com/en/anuncio/excelente-apartamento-t3-com-2-wc-em-carcavelos-ID16DxO.html#2a0fd17e1e,Cascais,Parede,255000,T3,80.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-120m2-proximo-da-avenida-da-liberdade-ID16DxI.html#2a0fd17e1e,Lisboa,António,890000,T2,120.4,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-duplex-penthouse-com-terraco-e-3-suites-junto-a-av-da-republica-ID16DqP.html#2a0fd17e1e,Lisboa,Novas,1180000,T3,182.5,Under construction,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16Dqv.html#2a0fd17e1e,Lisboa,Novas,460000,T1,70.05,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16DpN.html#2a0fd17e1e,Lisboa,Novas,425000,T1,62.8,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16Dps.html#2a0fd17e1e,Lisboa,Novas,435000,T1,62.8,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16DoU.html#2a0fd17e1e,Lisboa,Novas,450000,T1,70.05,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-acessos-para-mobilidade-reduzida-lourinha-nadrupe-ID16cEx.html#2a0fd17e1e,Lourinhã,Atalaia,135000,T2,81.0,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16Dmf.html#2a0fd17e1e,Lisboa,Novas,415000,T1,62.8,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16DlJ.html#2a0fd17e1e,Lisboa,Novas,440000,T1,70.05,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16Dj5.html#2a0fd17e1e,Lisboa,Novas,395000,T1,62.8,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-remodelado-e-muito-bem-localizado-no-monte-estoril-ID16D71.html#2a0fd17e1e,Cascais,Estoril,279000,T2,56.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamentos-t2-com-vista-mar-na-ericeira-ID16CZk.html#2a0fd17e1e,Mafra,Ericeira,465000,T2,119.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-com-vista-mar-na-ericeira-ID16CZ9.html#2a0fd17e1e,Mafra,Ericeira,440000,T2,106.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t1-junto-a-av-da-republica-edificio-seculo-xxi-16-ID16CTg.html#2a0fd17e1e,Lisboa,Novas,340000,T1,61.25,Under construction,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/t2-benfica-ID16CS2.html#2a0fd17e1e,Lisboa,Benfica,350000,T2,65.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-de-luxo-tipologia-t1-112m2-1-lugar-de-garagem-cent-ID15DZt.html#2a0fd17e1e,Lisboa,Arroios,657000,T1,99.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t2-odivelas-ID16CH5.html#2a0fd17e1e,Odivelas,Basto,285000,T2,80.0,Used,
https://www.imovirtual.com/en/anuncio/apartamento-no-chiado-com-vista-rio-ID16Ct1.html#2a0fd17e1e,Lisboa,Maior,890000,T2,104.0,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-2-remodelado-com-logradouro-25m2-ID16Cs6.html#2a0fd17e1e,Lisboa,França,355900,T3,85.0,Renovated,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/t3-em-condominio-com-piscina-amorosa-place-odivelas-ID16CqI.html#2a0fd17e1e,Odivelas,sale:,580000,T3,133.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/apartamento-t5-com-magnifica-vista-rio-situado-na-lapa-ID16Cfm.html#2a0fd17e1e,Lisboa,Estrela,1495000,T5,290.0,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t4-1-totalmente-remodelado-em-campo-de-ourique-ID16Cei.html#2a0fd17e1e,Lisboa,Ourique,945000,T4,180.0,Used,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/t0-no-condominio-studio-residence-palacio-em-sao-bento-ID16Ceh.html#2a0fd17e1e,Lisboa,Misericórdia,330000,T0,41.0,Used,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t2-na-damaia-de-baixo-ID16C6g.html#2a0fd17e1e,Amadora,Livres,169000,T2,65.81,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/venda-nova-amadora-t2-totalmente-remodelado-ID16taw.html#2a0fd17e1e,Amadora,Nova,159000,T2,60.0,Renovated,Bathrooms: 1
https://www.imovirtual.com/en/anuncio/apartamento-t3-duplex-perto-de-torres-vedras-ID16BPz.html#2a0fd17e1e,Vedras,Torres,160000,T3,96.71,Used,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-em-condominio-fechado-com-piscina-proximo-ID16Btz.html#2a0fd17e1e,Mafra,Ericeira,525000,T3,142.0,New,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/100-financiado-apartamento-t4-em-sao-domingos-de-rana-ID16B95.html#2a0fd17e1e,Cascais,Rana,600000,T4,202.12,Renovated,Bathrooms: 3
https://www.imovirtual.com/en/anuncio/penthouse-em-cascais-com-vista-mar-piscina-privativa-e-ID15q31.html#2a0fd17e1e,Cascais,Estoril,8500000,T6,430.0,Used,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/cascais-apartamento-t3-novo-com-garagem-e-arrecadacao-ID16B66.html#2a0fd17e1e,Cascais,Estoril,470000,T3,144.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t2-1-com-jardim-e-piscina-privativos-no-estoril-ID14cqE.html#2a0fd17e1e,Cascais,Estoril,2200000,T2,180.0,Renovated,Bathrooms: 4 or more
https://www.imovirtual.com/en/anuncio/apartamento-t2-em-novo-projecto-para-venda-em-avenidas-no-ID16AQE.html#2a0fd17e1e,Lisboa,Alvalade,595000,T2,73.0,New,Bathrooms: 2
https://www.imovirtual.com/en/anuncio/apartamento-t3-remodelado-em-sao-joao-do-estoril-ID16AJb.html#2a0fd17e1e,Cascais,Estoril,349000,T3,80.0,Renovated,Bathrooms: 2
